match_id,isRadiant,player_slot,account_id,personaname,name,rank_tier,actions_per_min,hero_id,kills,deaths,assists,kills_per_min,kda,multi_kills_2,multi_kills_3,multi_kills_4,multi_kills_5,level,total_xp,xp_per_min,total_gold,gold,gold_spent,gold_per_min,last_hits,denies,firstblood_claimed,hero_kills,lane_kills,tower_kills,ancient_kills,neutral_kills,roshan_kills,observer_kills,sentry_kills,courier_kills,necronomicon_kills,camps_stacked,creeps_stacked,tower_damage,hero_damage,hero_healing,pings,rune_pickups,obs_placed,observer_uses,sen_placed,sentry_uses,purchase_tpscroll,stuns,backpack_0,backpack_1,backpack_2,item_0,item_1,item_2,item_3,item_4,item_5,is_roaming,life_state_0,life_state_1,life_state_2,life_state_dead,teamfight_participation
3893059114,False,128,94155156,SAYA!!!,Fly,,245,53,3,6,3,0.11726384364820848,0,,,,,12,6958,272,8212,2773,5325,321,85,7,0,3,55,3,3,30,30,0,0,0,0,0,0,2058,9795,0,15,4,2,2,1,0,5,0,0,0,0,181,63,0,218,46,102,False,1391,12,133,145,0.75
3893059114,False,129,88271237,Paul Pogba,Ceb,80,405,17,2,6,2,0.07817589576547232,0,,,,,16,12254,479,11461,693,10065,448,200,16,0,2,132,0,0,73,73,0,0,0,0,0,0,673,9422,176,17,3,0,1,0,0,10,14.3671875,0,0,0,41,63,46,116,77,259,False,1365,7,164,171,0.5
3893059114,False,130,26771994,halo,JerAx,,172,100,2,6,3,0.07817589576547232,0,,,,,11,6063,237,5730,443,5760,224,22,0,0,2,15,0,0,4,4,2,0,0,0,0,0,17,4223,0,68,2,9,8,5,1,11,13.325928,188,34,0,92,23,181,46,43,29,False,1373,12,151,163,0.5
3893059114,False,131,41231571,Carl,s4,80,365,52,1,6,5,0.03908794788273616,0,,,,,15,10361,405,9670,16,8460,378,152,12,0,1,110,1,3,44,44,0,0,0,0,1,2,729,11571,0,6,2,0,0,0,0,5,27.115845,0,0,0,185,36,244,29,121,46,False,1431,15,90,105,0.625
3893059114,False,132,19672354,Notail.SebastianDabs,BigDaddyN0tail,,181,6,0,7,5,,0,,,,,12,7342,287,7675,1065,6465,300,97,11,0,0,87,0,5,20,20,0,0,0,0,1,2,213,4009,0,52,1,0,2,0,0,8,0,216,0,0,212,63,18,46,75,102,False,1312,24,200,224,0.5
3893117690,True,0,94155156,SAYA!!!,Fly,,246,26,1,9,9,0.024252223120452707,1,,,,,16,12040,292,10473,1515,7725,254,73,4,0,1,44,0,0,29,29,2,0,0,0,3,9,114,7555,0,74,6,6,4,11,1,7,93.798615,0,0,0,36,214,1,244,188,218,False,2225,10,240,250,0.71428573
3893117690,True,1,88271237,Paul Pogba,Ceb,80,393,15,6,4,3,0.14551333872271624,1,,,,,21,20039,486,19668,2270,17450,477,332,40,1,6,235,1,0,122,122,0,1,0,0,2,4,470,15735,0,38,6,0,0,0,0,3,2.508545,0,0,0,100,63,32,116,154,26,False,2309,13,153,166,0.64285713
3893117690,True,2,26771994,halo,JerAx,,180,89,0,10,6,,0,,,,,15,10349,251,6597,82,6785,160,25,2,0,0,13,0,0,11,11,3,0,0,0,0,0,94,6610,214,109,3,12,9,8,4,11,86.59394,43,0,0,92,27,214,36,182,28,False,2144,37,294,331,0.42857143
3893117690,True,3,41231571,Carl,s4,80,346,108,7,7,0,0.16976556184316896,0,1,,,,17,13483,327,14637,16,13185,355,189,27,0,7,186,0,2,26,26,0,0,0,0,0,0,839,14766,0,41,1,0,0,0,0,5,65.25011,0,0,0,229,131,242,180,162,46,False,2235,18,222,240,0.5
3893117690,True,4,19672354,Notail.SebastianDabs,BigDaddyN0tail,,169,34,0,8,1,,0,,,,,19,15586,378,19091,1790,16050,463,331,19,0,0,299,0,2,48,48,0,0,0,0,4,11,0,28474,340,31,3,1,1,0,0,7,0,0,0,0,108,48,1,58,178,41,False,2139,17,319,336,0.071428575
3893117690,False,128,86726887,Siren,MSS-,80,138,100,5,1,21,0.12126111560226353,13,,,,,23,24245,588,16204,1261,15730,393,81,2,0,5,80,0,0,0,0,2,1,0,0,5,17,242,14565,2545,135,8,5,6,1,1,12,25.50879,46,0,0,214,1,267,226,36,102,True,2470,2,3,5,0.68421054
3893117690,False,129,86725175,LeBron James,Resolut1on,,375,94,15,0,8,0.36378334680679064,23,2,1,1,1,25,32780,795,33935,5677,30340,823,488,16,0,15,300,6,79,182,182,1,0,0,0,1,3,10216,30715,0,69,6,0,0,0,0,5,18.4281,0,50,46,123,116,263,117,133,160,False,2475,,,0,0.6052632
3893117690,False,130,10366616,asd,Sneyking,80,392,69,8,5,14,0.19401778496362165,3,1,,,,23,23420,568,21812,3932,18190,529,175,10,0,8,136,0,0,41,41,0,0,0,0,2,7,240,12111,380,54,6,0,0,1,1,7,11.593263,46,0,0,50,1,185,116,119,152,False,2352,20,103,123,0.57894737
3893117690,False,131,108452107,111111111111,YS,80,180,72,7,2,17,0.16976556184316896,8,,,,,24,26842,651,24616,4190,21530,597,343,15,0,7,198,3,34,143,143,1,1,0,0,6,20,3729,22862,0,24,8,0,0,0,0,5,28.23523,0,0,0,1,185,116,50,139,108,False,2431,7,37,44,0.6315789
3893117690,False,132,47434686,FatalTragedy,SVG,80,184,87,2,6,20,0.04850444624090541,3,,,,,20,17895,434,11875,3111,8910,288,33,3,0,2,22,0,0,5,5,6,3,0,0,3,8,394,8650,0,39,3,14,11,15,5,13,0,46,188,0,214,73,60,30,36,244,False,2314,12,149,161,0.57894737
3893222060,True,0,84772440,冰冻三尺,冰冰冰,,425,69,4,2,10,0.158311345646438,4,1,,,,17,13694,542,12026,587,11935,476,112,16,0,4,103,0,0,22,22,0,0,0,0,1,1,177,17428,0,48,6,0,0,0,0,5,21.216413,46,265,38,36,116,265,50,152,185,False,1435,6,76,82,0.53846157
3893222060,True,1,100471531,Jabz,Jabz,,333,91,3,1,12,0.1187335092348285,7,1,,,,13,8565,339,7226,1262,6675,286,24,5,0,3,18,0,2,10,10,0,0,0,0,0,0,84,6573,7282,38,2,1,1,0,0,7,0,0,0,0,34,178,90,92,46,94,False,1489,1,27,28,0.5769231
3893222060,True,2,89871557,Aegis curse,Mushi,,340,72,7,0,12,0.2770448548812665,19,1,,,,17,13340,528,16600,2674,14590,657,205,16,0,7,156,6,9,52,52,0,0,0,0,0,0,7093,15723,0,31,0,0,0,0,0,4,28.776611,36,0,0,116,50,185,46,139,212,False,1517,,,0,0.7307692
3893222060,True,3,91443418,nb,ninjaboogie,,187,3,3,1,9,0.1187335092348285,6,,,,,13,7807,309,7756,735,7570,307,30,2,0,3,17,0,0,8,8,5,1,0,0,3,11,23,5219,0,60,7,11,8,10,4,5,69.91223,0,0,0,36,30,254,244,188,214,False,1509,2,6,8,0.46153846
3893222060,True,4,113457795,ChasingTheMoon,Moonn,80,206,98,9,0,7,0.3562005277044855,16,2,,,,21,19935,789,15614,2506,14185,618,194,11,0,9,185,1,3,15,15,0,0,0,0,1,1,1291,20314,0,47,9,0,0,0,0,4,0,0,0,0,121,178,100,36,131,48,False,1517,,,0,0.61538464
3893222060,False,128,184950344,olryt,Kuku,,140,112,0,5,0,,0,,,,,9,5028,199,4270,161,4435,169,37,6,0,0,39,0,0,0,0,1,2,0,0,1,3,0,4990,220,23,2,8,1,7,3,8,8.027344,0,38,0,214,46,43,265,117,244,True,1373,12,132,144,0
3893222060,False,129,155494381,IM THROWING NOW,Tims,,170,101,0,6,3,,0,,,,,11,6139,243,3815,329,3755,151,20,3,0,0,18,0,1,3,3,2,0,0,0,2,6,0,9994,0,61,1,5,5,8,5,3,0,0,0,0,36,0,0,77,77,0,False,1374,14,129,143,0.75
3893222060,False,130,164532005,ljcute,Armel,,224,49,1,7,1,0.0395778364116095,0,,,,,14,9752,386,7883,1039,6325,312,112,5,0,1,108,0,0,9,9,0,0,0,0,0,0,0,6690,0,68,2,0,0,0,0,6,23.037842,0,11,0,63,46,178,36,185,215,False,1282,9,226,235,0.5
3893222060,False,131,132309493,magnus only,Raven,,182,10,1,2,2,0.0395778364116095,1,,,,,16,11622,460,9980,1298,9120,395,177,16,0,1,135,0,3,54,54,0,0,0,0,0,0,197,8913,0,17,1,0,0,0,0,6,8.524356,0,0,0,123,36,63,0,0,212,False,1439,3,75,78,0.75
3893222060,False,132,187619311,B*LLSH*T,SamH,,197,2,2,6,1,0.079155672823219,0,,,,,11,6291,249,6923,448,6140,274,85,10,1,2,51,0,18,43,43,0,1,0,0,2,6,0,4994,0,56,1,0,0,0,0,7,0,0,0,0,1,125,214,46,216,216,False,1377,7,133,140,0.75
3893314987,True,0,84772440,冰冻三尺,冰冰冰,,438,108,1,3,22,0.01947419668938656,5,,,,,25,28293,551,23364,3257,20560,455,260,1,0,1,179,2,6,59,59,0,0,0,0,2,4,6250,18065,4833,162,8,0,0,0,0,9,164.36252,46,0,0,164,90,242,231,102,24,False,2952,8,122,130,0.6764706
3893314987,True,1,100471531,Jabz,Jabz,,252,51,2,7,23,0.03894839337877312,3,,,,,22,21053,410,15250,1715,13655,297,60,27,0,2,35,0,0,20,20,3,1,0,0,1,1,0,14606,866,180,9,3,3,4,1,7,50.789654,0,33,0,92,102,125,48,214,30,True,2820,11,251,262,0.7352941
3893314987,True,2,89871557,Aegis curse,Mushi,,341,54,7,2,21,0.13631937682570594,9,,,,,25,30912,602,33993,5709,30100,662,470,24,0,7,290,4,15,133,133,0,0,0,0,3,6,5716,39162,1874,60,9,0,0,0,0,9,0,0,0,0,225,50,147,114,137,119,False,2979,13,90,103,0.8235294
3893314987,True,3,91443418,nb,ninjaboogie,,155,3,5,8,15,0.0973709834469328,2,,,,,24,25058,488,16226,1644,14030,316,41,4,0,5,15,0,0,11,11,9,4,0,0,2,9,953,8150,0,108,11,20,15,28,6,9,53.99353,0,0,0,100,102,11,0,46,214,False,2741,12,329,341,0.5882353
3893314987,True,4,113457795,ChasingTheMoon,Moonn,80,138,34,18,4,10,0.3505355404089581,5,3,3,2,,25,36715,715,36047,2387,31550,702,458,22,0,18,295,0,4,158,158,0,1,0,0,6,13,486,56986,432,101,6,1,1,2,2,5,22.909184,41,232,220,1,96,116,204,117,259,False,2900,7,175,182,0.8235294
3893314987,False,128,184950344,olryt,Kuku,,135,53,6,11,12,0.11684518013631938,1,,,,,19,16688,325,17561,11,13955,342,182,9,0,6,115,1,18,59,59,2,1,0,0,2,8,1686,29449,454,42,7,9,10,8,4,13,0,188,0,0,102,267,90,46,127,0,False,2673,21,388,409,0.7083333
3893314987,False,129,155494381,IM THROWING NOW,Tims,,164,89,1,9,16,0.01947419668938656,1,,,,,22,20180,393,13248,1300,11085,258,92,3,0,1,57,0,0,26,26,4,6,0,0,5,15,98,9344,0,63,6,14,10,25,19,7,84.94913,0,0,0,11,214,187,36,127,218,True,2719,29,334,363,0.7083333
3893314987,False,130,164532005,ljcute,Armel,,241,72,4,6,12,0.07789678675754624,2,1,,,,25,28242,550,28807,333,25940,561,461,25,0,4,360,1,18,96,96,1,0,0,0,2,9,368,24604,0,247,7,0,0,0,0,5,77.5072,0,185,0,172,263,116,139,63,154,False,2765,19,298,317,0.625
3893314987,False,131,132309493,magnus only,Raven,,160,15,8,4,6,0.1557935735150925,2,,,,,25,29320,571,27729,2370,23710,540,380,29,0,8,306,2,12,91,91,0,0,0,0,1,1,920,24953,0,42,3,0,0,0,0,7,0,38,46,0,166,1,119,50,263,116,False,2932,11,139,150,0.5833333
3893314987,False,132,187619311,B*LLSH*T,SamH,,195,102,5,5,13,0.0973709834469328,3,,,,,24,24802,483,19872,3693,16010,387,241,14,1,5,196,1,7,46,46,1,0,0,0,1,1,951,25944,5242,104,4,1,1,0,0,12,5.779907,0,0,0,164,50,46,90,137,127,False,2855,15,212,227,0.75
3893448698,True,0,86726887,Siren,MSS-,80,132,51,5,4,4,0.1989389920424403,1,,,,,12,7288,290,6207,394,6455,247,26,27,0,5,24,0,1,5,5,0,0,0,0,0,0,0,10018,280,43,2,3,3,2,2,9,28.61619,0,0,0,214,36,267,46,188,0,False,1390,10,110,120,0.8181818
3893448698,True,1,86725175,LeBron James,Resolut1on,,422,11,2,3,4,0.07957559681697612,1,,,,,17,13094,521,12064,1216,10695,480,214,35,0,2,151,1,6,81,81,0,0,0,0,0,0,181,8978,0,8,4,1,1,0,0,7,0,0,237,0,63,147,212,46,185,36,False,1374,5,131,136,0.54545456
3893448698,True,2,10366616,asd,Sneyking,80,374,38,2,5,6,0.07957559681697612,1,,,,,15,10757,428,9450,257,9135,376,118,11,0,2,90,0,0,37,37,0,0,0,0,0,0,648,11717,0,33,4,1,1,0,0,9,17.202564,0,0,182,63,187,34,194,0,46,False,1313,14,183,197,0.72727275
3893448698,True,3,108452107,111111111111,YS,80,165,43,2,7,4,0.07957559681697612,0,,,,,13,8746,348,8520,1141,8445,339,116,21,0,2,99,1,0,35,35,0,0,0,0,0,0,1023,8515,0,7,2,0,0,0,0,6,0,0,0,0,77,63,36,100,46,21,False,1254,11,245,256,0.54545456
3893448698,True,4,47434686,FatalTragedy,SVG,80,197,64,0,7,5,,0,,,,,11,5956,237,5227,552,4790,208,32,3,0,0,34,0,0,1,1,0,0,0,0,0,0,741,4811,400,12,1,8,8,7,1,10,10.345459,0,0,0,214,46,216,244,36,0,False,1349,13,148,161,0.45454547
3893448698,False,128,87278757,Puppey,Puppey,,185,60,1,3,6,0.03978779840848806,1,,,,,14,9198,366,5981,585,5805,238,31,9,0,1,33,0,0,1,1,1,0,1,0,2,8,0,4469,280,45,5,9,10,1,0,6,2.001465,188,0,0,182,214,92,46,4,36,False,1458,12,40,52,0.28
3893448698,False,129,97590558,50centaur,Ace,80,337,94,6,1,12,0.2387267904509284,9,,,,,21,18875,751,17266,2212,15245,687,261,16,1,6,150,3,35,108,108,0,0,0,5,5,13,3782,19648,0,18,5,0,0,0,0,2,12.041016,0,46,36,172,263,50,160,212,117,False,1440,4,66,70,0.72
3893448698,False,130,89117038,YapzOr,YapzOr,80,551,86,5,1,15,0.1989389920424403,10,1,,,,15,10530,419,7992,640,8100,318,51,3,0,5,40,0,1,8,8,1,1,0,0,0,0,74,13126,0,58,3,2,2,2,0,5,29.23901,0,0,0,100,102,46,36,188,180,False,1482,3,25,28,0.8
3893448698,False,131,86799300,☻☻☻☻,Fata,,238,69,7,5,13,0.27851458885941643,3,,,,,17,13370,532,9676,1696,7000,385,64,4,0,7,51,0,0,10,10,1,0,0,0,0,0,73,13035,0,45,3,2,2,0,0,6,16.971489,182,0,36,1,50,216,11,46,185,False,1365,17,128,145,0.76
3893448698,False,132,116585378,UR BALLSACK BELONGS TO ME,MidOne,,362,106,6,1,12,0.2387267904509284,9,2,,,,18,14878,592,12993,2233,11215,517,167,5,0,6,137,1,0,28,28,0,0,0,2,2,6,144,9158,0,5,3,0,0,0,0,3,37.31783,182,0,0,48,36,11,158,41,212,False,1476,3,31,34,0.72
3893538521,True,0,86726887,Siren,MSS-,80,160,91,3,2,26,0.08423022929340196,9,,,,,23,22937,644,12216,947,11770,343,96,2,0,3,55,0,0,42,42,0,0,0,0,3,9,227,11993,12193,57,4,2,2,1,1,8,3.8129883,0,0,46,178,36,267,79,164,254,True,2080,2,57,59,0.90625
3893538521,True,1,86725175,LeBron James,Resolut1on,,457,93,13,2,10,0.3649976602714085,7,,,,,22,22117,621,19696,917,19110,553,242,18,0,13,175,2,9,70,70,0,0,0,0,0,0,3213,24189,0,40,8,0,0,0,0,3,0,11,46,36,63,116,249,212,252,30,False,2070,4,65,69,0.71875
3893538521,True,2,10366616,asd,Sneyking,80,417,69,6,2,19,0.16846045858680392,8,,,,,19,16704,469,17879,1153,15315,502,147,19,0,6,144,1,0,18,18,0,0,0,0,0,0,1472,18635,0,55,6,0,0,0,0,4,24.226181,38,0,0,50,119,90,242,185,0,False,2102,4,33,37,0.75
3893538521,True,3,108452107,111111111111,YS,80,181,43,10,4,8,0.28076743097800655,3,2,,,,22,20942,588,18591,4743,14025,522,237,14,0,10,164,2,6,74,74,0,0,0,0,1,3,4755,18353,0,21,2,0,0,0,0,7,7.525635,77,0,0,36,63,116,100,256,77,False,2050,7,82,89,0.5625
3893538521,True,4,47434686,FatalTragedy,SVG,80,197,112,0,3,18,,4,,,,,16,11967,336,10934,2255,8915,307,52,1,0,0,42,0,0,4,4,5,0,0,0,0,0,111,13671,2172,26,1,15,11,13,4,7,12.8289795,0,0,0,180,254,188,244,36,46,False,2067,6,66,72,0.5625
3893538521,False,128,87278757,Puppey,Puppey,,150,64,0,13,4,,0,,,,,13,7657,215,7052,402,6165,198,56,2,0,0,42,0,0,13,13,1,0,0,0,2,4,99,9379,0,57,4,9,8,9,1,12,43.81006,0,0,0,0,29,42,0,36,61,True,1810,30,299,329,0.33333334
3893538521,False,129,89117038,YapzOr,YapzOr,80,512,51,2,1,10,0.05615348619560131,6,,,,,13,8761,246,8654,315,8945,243,49,24,1,2,45,0,0,3,3,1,0,0,0,0,0,0,17683,1012,50,7,3,3,6,2,10,35.443176,0,0,0,267,102,46,36,218,214,True,2108,2,29,31,0.9166667
3893538521,False,130,97590558,50centaur,Ace,80,336,67,4,7,6,0.11230697239120262,1,,,,,18,14887,418,14211,756,11400,399,204,5,0,5,90,1,27,111,111,0,0,0,0,1,3,748,24297,0,12,1,0,0,0,0,6,0,0,11,0,127,131,63,137,40,46,False,1930,14,195,209,0.75
3893538521,False,131,86799300,☻☻☻☻,Fata,,234,97,2,5,4,0.05615348619560131,1,,,,,17,13498,379,11041,1739,8170,310,113,9,0,2,107,1,0,13,13,0,0,0,0,0,0,132,8277,0,51,5,1,1,0,0,9,25.153442,0,0,0,1,152,0,180,0,11,False,1978,16,145,161,0.41666666
3893538521,False,132,116585378,UR BALLSACK BELONGS TO ME,MidOne,,308,47,4,7,5,0.11230697239120262,1,,,,,18,15030,422,13178,1028,10315,370,160,38,0,4,175,1,0,18,18,0,0,0,0,0,0,873,21388,0,22,5,0,0,0,0,9,0,0,38,0,63,36,88,263,46,162,False,1843,15,281,296,0.6666667
3893641241,True,0,86726887,Siren,MSS-,80,123,100,7,7,15,0.19746121297602254,2,1,,,,18,14569,411,12265,3145,8670,346,24,1,0,7,22,0,0,0,0,1,0,0,1,1,3,142,12453,676,95,5,4,4,2,2,12,19.121338,0,46,0,29,1,187,40,36,92,False,1990,14,125,139,0.7586207
3893641241,True,1,86725175,LeBron James,Resolut1on,,396,49,3,2,17,0.0846262341325811,6,,,,,22,21305,601,17264,1248,17230,487,210,20,0,3,175,2,6,38,38,0,0,0,3,0,0,3197,20342,0,38,1,0,0,0,0,8,68.22241,157,0,8,63,116,1,185,30,55,False,2073,3,53,56,0.6896552
3893641241,True,2,10366616,asd,Sneyking,80,365,2,10,9,10,0.2820874471086036,2,2,,,,21,18930,534,16058,2578,12065,453,148,7,0,10,97,1,7,45,45,0,0,0,1,0,0,598,19567,0,95,7,0,0,0,0,13,0,0,0,0,125,1,127,116,29,0,False,1886,10,233,243,0.6896552
3893641241,True,3,108452107,111111111111,YS,80,177,43,7,6,15,0.19746121297602254,3,1,,,,22,20419,576,18894,3361,15465,533,230,20,0,7,189,3,5,48,48,0,0,0,2,2,5,6335,23033,0,24,3,0,0,0,0,6,10.03418,0,0,0,119,63,116,100,36,46,False,1899,9,221,230,0.7586207
3893641241,True,4,47434686,FatalTragedy,SVG,80,192,90,2,6,12,0.05641748942172073,2,,,,,18,14499,409,13400,1758,10515,378,143,2,0,2,106,0,1,36,36,3,0,0,0,3,9,646,10769,10215,49,7,13,12,4,1,9,6.020508,0,0,0,214,102,46,108,0,244,False,1949,21,159,180,0.44827586
3893641241,False,128,87278757,Puppey,Puppey,,123,71,5,9,18,0.1410437235543018,2,,,,,15,10812,305,9217,219,8365,260,29,1,0,5,29,0,0,0,0,0,0,0,0,1,5,28,9718,1680,61,2,10,5,4,2,7,108.02792,0,0,218,36,29,229,92,46,23,True,1839,23,267,290,0.73333335
3893641241,False,129,89117038,YapzOr,YapzOr,80,496,52,5,7,19,0.1410437235543018,3,,,,,18,14215,401,11911,2045,9690,336,90,1,0,5,81,0,0,8,8,1,0,0,0,0,0,468,21385,0,69,4,3,3,0,0,12,57.2417,188,0,0,100,40,46,57,232,29,True,1953,18,158,176,0.8
3893641241,False,130,97590558,50centaur,Ace,80,347,77,11,3,9,0.310296191819464,5,2,,,,22,20773,586,21092,1153,17915,595,294,6,1,11,124,4,37,163,163,5,0,0,0,1,3,7580,14237,0,23,5,1,1,0,0,8,4.013672,0,0,0,194,164,29,112,116,46,False,1979,5,145,150,0.6666667
3893641241,False,131,86799300,☻☻☻☻,Fata,,229,13,4,6,16,0.11283497884344146,2,,,,,19,16696,471,14605,487,13930,412,169,9,0,4,169,2,0,6,6,0,0,0,0,1,3,175,20376,0,44,4,0,0,0,0,12,20.875977,38,0,0,1,104,190,100,46,29,False,1971,6,152,158,0.6666667
3893641241,False,132,116585378,UR BALLSACK BELONGS TO ME,MidOne,,352,23,4,4,17,0.11283497884344146,4,,,,,19,15562,439,13541,1071,12190,382,156,12,0,4,133,0,4,30,30,1,0,0,0,1,1,49,22537,0,40,5,0,0,0,0,11,52.06093,11,0,0,50,36,41,152,116,185,False,1938,8,183,191,0.6666667
3893763347,True,0,84772440,冰冻三尺,冰冰冰,,396,87,1,7,7,0.027958993476234855,1,,,,,16,12375,346,10050,171,9940,281,131,5,1,1,117,0,0,19,19,0,0,0,0,0,0,30,9465,0,77,2,0,0,1,1,9,0,0,0,0,36,108,46,180,190,0,False,1916,14,217,231,0.42105263
3893763347,True,1,100471531,Jabz,Jabz,,281,60,4,7,11,0.11183597390493942,1,,,,,16,11803,330,8119,176,9270,227,20,1,0,4,10,0,0,9,9,1,0,0,0,3,11,0,8022,0,93,4,2,1,4,4,7,2.5026853,0,0,0,92,36,152,63,46,40,True,1931,26,190,216,0.7894737
3893763347,True,2,89871557,Aegis curse,Mushi,,320,72,5,3,10,0.13979496738117428,3,,,,,18,15272,427,16023,698,14890,448,241,19,0,5,173,1,24,76,76,0,1,0,0,4,12,882,15303,0,53,2,0,0,0,0,5,32.28882,0,0,0,116,50,185,139,36,212,False,2014,13,120,133,0.7368421
3893763347,True,3,91443418,nb,ninjaboogie,,184,79,4,7,7,0.11183597390493942,1,,,,,14,9800,274,8870,459,7820,248,72,8,0,4,53,1,0,16,16,4,3,0,0,4,15,82,7635,0,25,4,13,10,20,2,7,32.852783,188,265,0,36,23,42,244,0,214,False,1932,26,189,215,0.57894737
3893763347,True,4,113457795,ChasingTheMoon,Moonn,80,168,43,5,7,4,0.13979496738117428,1,1,,,,18,15343,429,14413,1018,12510,403,206,23,0,5,175,2,3,49,49,1,0,0,0,0,0,1699,13752,0,90,1,1,1,0,0,6,7.5498047,0,0,0,77,229,100,46,63,116,False,1856,9,282,291,0.47368422
3893763347,False,128,137193239,哦呼,Paparazi灬,80,176,15,17,2,11,0.47530288909599255,9,4,2,,,22,21495,601,24035,2205,22980,672,329,21,0,17,180,1,25,160,160,1,1,0,0,2,4,4024,30851,0,90,5,0,0,0,0,7,0,212,46,0,119,116,50,154,117,160,False,2091,7,49,56,0.9032258
3893763347,False,129,89423756,蚂蝗,LaNm,,398,91,2,5,21,0.05591798695246971,3,,,,,20,18133,507,9120,667,8690,255,32,13,0,2,27,0,4,15,15,2,0,0,0,1,2,478,2350,13684,39,9,0,0,0,0,9,0,0,0,0,41,79,36,46,92,90,False,2009,5,133,138,0.7419355
3893763347,False,130,113800818,蚊子,Fenrir,80,144,20,0,5,23,,3,,,,,20,18169,508,10873,1198,11030,304,58,2,0,0,31,1,1,18,18,3,4,0,0,1,3,1190,8640,310,60,1,15,8,21,11,5,28.56159,0,0,0,254,244,30,50,36,0,False,2022,6,119,125,0.7419355
3893763347,False,131,107803494,Ori,Ori,80,506,106,8,1,14,0.22367194780987884,11,1,,,,24,25430,711,21603,2888,20330,604,305,3,0,8,227,1,3,74,74,0,0,0,0,1,3,2418,18553,0,69,14,1,1,0,0,3,74.899315,0,0,0,158,212,100,48,1,116,False,2134,3,10,13,0.7096774
3893763347,False,132,134276083,任欣然的提款机,eLeVen,,349,69,3,6,17,0.08387698042870458,2,,,,,20,17990,503,17311,3822,13865,484,150,11,0,3,119,0,0,36,36,0,0,0,0,0,0,942,10624,0,121,2,1,1,0,0,8,28.662577,46,0,0,1,36,50,185,116,152,False,2008,23,116,139,0.6451613
3893895473,True,0,84772440,冰冻三尺,冰冰冰,,437,69,1,5,15,0.025695931477516063,2,,,,,20,18213,468,18018,2712,15250,463,153,10,0,1,130,2,0,27,27,0,0,0,0,2,2,559,11851,0,125,5,0,0,0,0,8,24.323807,0,46,0,36,116,185,50,119,1,False,2187,17,132,149,0.61538464
3893895473,True,1,100471531,Jabz,Jabz,,296,91,3,6,19,0.07708779443254818,3,,,,,18,15372,395,10896,724,10090,280,27,5,0,3,15,0,2,14,14,0,0,0,0,5,14,0,11216,9493,107,6,0,0,0,0,8,0,0,43,0,242,0,79,178,34,92,False,2191,6,139,145,0.84615386
3893895473,True,2,89871557,Aegis curse,Mushi,,382,93,6,2,9,0.15417558886509636,5,1,,,,24,24945,641,20586,907,21220,529,269,6,0,6,152,0,15,112,112,2,1,0,0,0,0,3208,14522,0,42,6,0,0,3,3,5,0,0,0,0,152,63,116,225,30,160,False,2286,3,47,50,0.5769231
3893895473,True,3,91443418,nb,ninjaboogie,,182,26,4,5,9,0.10278372591006425,2,1,,,,19,15488,398,15333,1780,13040,394,95,4,0,4,64,0,1,26,26,6,2,0,0,5,21,450,8176,0,34,9,18,11,16,9,10,67.340324,46,0,0,36,1,102,61,42,214,True,2268,6,62,68,0.5
3893895473,True,4,113457795,ChasingTheMoon,Moonn,80,178,49,12,4,11,0.3083511777301927,4,2,2,,,24,24828,638,25218,2543,23985,648,295,13,0,12,198,5,28,83,83,3,0,0,0,4,18,7845,26321,0,87,3,0,0,0,0,7,45.504272,46,0,0,1,152,116,158,63,135,False,2154,5,177,182,0.88461536
3893895473,False,128,137193239,哦呼,Paparazi灬,80,170,72,6,4,9,0.15417558886509636,3,1,,,,21,20003,514,19808,2737,14840,509,306,30,0,6,226,1,26,98,98,0,0,0,0,1,3,309,25758,0,112,5,0,0,0,0,9,40.49951,0,0,0,36,116,50,185,212,139,False,2156,17,163,180,0.6818182
3893895473,False,129,89423756,蚂蝗,LaNm,,354,92,5,7,13,0.1284796573875803,2,,,,,15,10585,272,9301,553,9135,239,58,4,0,5,35,0,1,24,24,1,1,0,0,1,6,339,11092,1446,39,6,0,0,1,1,6,27.883057,40,77,0,77,131,36,214,188,79,True,2104,12,220,232,0.8181818
3893895473,False,130,113800818,蚊子,Fenrir,80,133,111,3,7,10,0.07708779443254818,1,,,,,14,9923,255,7160,93,7100,184,16,0,0,3,10,0,0,0,0,2,4,0,0,1,3,0,3661,4194,130,0,14,10,27,1,9,15.333252,0,0,0,218,0,214,36,0,46,False,2115,14,207,221,0.59090906
3893895473,False,131,107803494,Ori,Ori,80,426,43,2,5,6,0.051391862955032126,1,,,,,21,18991,488,17123,1143,15530,440,248,5,0,2,213,2,1,29,29,1,1,0,0,0,0,1930,20778,100,72,5,0,0,0,0,9,16.06604,0,0,0,50,123,100,0,77,116,False,2110,7,219,226,0.36363637
3893895473,False,132,134276083,任欣然的提款机,eLeVen,,338,65,6,4,10,0.15417558886509636,3,1,,,,18,15333,394,11908,259,11695,306,109,6,1,7,57,0,0,54,54,1,0,0,0,1,3,0,12887,0,129,5,4,2,3,1,10,26.528809,115,46,0,1,21,214,244,43,102,False,2163,8,165,173,0.72727275
